1,12.200389571387301,1,11
2,9.892832219488946,1,9
3,3.1815413846184626,4,11
4,10.81329206116414,1,11
5,10.813292061164123,1,11
6,3.1815413846184697,5,9
7,9.257470930065525,2,9
8,8.890114743819932,1,10
9,3.1815413846184626,4,9
10,9.25747093006552,2,9
11,3.012262226470522,4,8
12,3.012262226470522,4,9
13,8.890114743819932,3,7
14,2.8291089397399496,6,7
15,9.066049036834098,2,7
16,3.0122622264705186,5,6
17,3.0122622264705186,5,7
18,3.181541384618466,5,7
19,9.892832219488957,1,9
20,3.181541384618466,5,7
21,8.733660449875247,1,8
22,8.890114743819938,3,7
23,2.8291089397399496,4,10
24,11.604732415389915,1,9
25,11.604732415389957,1,10
26,11.604732415389936,1,9
27,9.257470930065525,1,10
28,9.892832219488954,1,9
29,9.066049036834077,2,7
30,9.257470930065523,1,10
31,8.73366044987525,3,5
32,10.601244993876332,2,9
33,3.181541384618466,4,10
34,3.1815413846184644,5,5
35,10.601244993876309,2,9
36,9.23748653528667,1,8
37,3.1815413846184804,5,9
38,3.012262226470515,5,4
39,9.892832219488954,1,8
40,2.8291089397399496,5,8
41,2.8291089397399602,7,5
42,3.1815413846184804,4,9
43,2.829108939739953,6,5
44,8.73366044987525,3,5
45,9.237486535286687,1,8
46,4.315104146799239,4,11
47,1.3014016637331203,4,10
48,2.8291089397399496,4,8
49,3.181541384618466,5,7
50,9.892832219488952,1,7
51,2.8291089397399496,5,6
52,1.3014016637331132,4,11
53,4.31510414679925,4,10
54,9.89283221948896,1,7
55,2.829108939739946,6,5
56,2.8291089397399496,4,8
57,2.829108939739946,6,4
58,8.89011474381994,1,8
59,3.0122622264705186,5,5
60,8.89011474381994,1,8
61,1.1387264557664807,4,10
62,8.890114743819938,1,9
63,1.1387264557664807,4,9
64,2.8291089397399496,4,7
65,3.4985601080371076,4,7
66,2.983767513727541,2,9
67,1.3014016637331096,5,9
68,2.983767513727539,1,10
69,9.892832219488952,2,7
70,3.181541384618466,6,7
71,9.892832219488945,2,7
72,3.0122622264705257,4,8
73,3.4985601080371147,4,9
74,3.0122622264705186,4,7
75,4.315104146799243,5,9
76,8.89011474381994,2,8
77,4.315104146799236,5,8
78,3.4985601080371076,4,8
79,8.890114743819938,2,8
80,3.181541384618468,5,8
81,2.829108939739948,5,6
82,3.5785543134407582,4,10
83,3.1815413846184697,5,7
84,1.3014016637331096,5,8
85,8.73366044987525,1,6
86,3.1815413846184626,5,5
87,2.8291089397399496,7,3
88,8.73366044987525,1,7
89,3.181541384618466,5,7
90,2.8291089397399496,4,8
91,2.983767513727539,1,11
92,3.1815413846184697,4,7
93,3.0122622264705186,5,6
94,3.498560108037111,4,8
95,3.1815413846184697,5,5
96,2.8291089397399496,5,4
97,4.315104146799239,5,6
98,3.1815413846184644,5,6
99,3.0122622264705186,5,7
100,2.983767513727541,2,8
101,3.5785543134407582,4,9
102,3.012262226470522,5,4
103,8.733660449875252,1,6
104,3.0122622264705186,4,6
105,2.829108939739955,5,6
106,4.315104146799243,5,7
107,2.829108939739953,5,8
108,3.0122622264705186,5,5
109,2.829108939739946,4,9
110,3.9926654183623818,4,8
111,2.8291089397399496,6,5
112,3.9926654183623747,4,9
113,2.8291089397399496,5,6
114,2.829108939739953,7,3
115,1.1387264557664665,5,8
116,2.8291089397399602,5,5
117,2.8291089397399496,7,2
118,3.0122622264705257,4,7
119,3.181541384618466,4,8
120,1.1387264557664665,5,7
121,2.829108939739964,5,3
122,2.8291089397399496,5,4
123,8.733660449875252,2,6
124,2.983767513727539,1,10
125,2.9837675137275355,1,9
126,1.3014016637331096,4,10
127,1.3014016637331096,4,9
128,1.0767316071965993,6,5
129,2.9837675137275355,3,7
130,2.9837675137275355,1,8
131,3.498560108037097,5,5
132,3.0122622264705115,6,5
133,2.9837675137275355,1,9
134,3.1815413846184626,5,5
135,2.9837675137275355,3,6
136,3.4985601080371076,5,7
137,3.0122622264705115,5,5
138,3.5785543134407582,4,7
139,3.210768690881661,4,6
140,3.1815413846184644,5,6
141,3.578554313440762,4,8
142,1.1387264557664682,4,8
