1,12.200389571387296,5,12
2,12.200389571387301,0,10
3,3.181541384618459,7,11
4,11.282627977735185,5,12
5,11.282627977735164,5,12
6,3.181541384618466,8,9
7,9.257470930065525,5,9
8,8.890114743819932,3,11
9,3.181541384618459,1,9
10,9.257470930065523,5,9
11,3.181541384618459,5,8
12,3.181541384618459,7,9
13,8.890114743819938,6,7
14,2.057198777853401,9,7
15,9.257470930065523,-1,7
16,3.1815413846184626,7,6
17,3.1815413846184626,8,7
18,3.1815413846184626,3,7
19,10.667830203820605,-1,10
20,3.1815413846184626,5,8
21,8.733660449875254,3,9
22,8.890114743819943,6,7
23,2.829108939739953,5,10
24,11.604732415389918,5,10
25,11.589712518489192,5,11
26,11.604732415389936,5,10
27,9.257470930065526,3,11
28,10.667830203820587,-1,10
29,9.257470930065526,-1,7
30,9.257470930065525,3,11
31,8.733660449875247,1,5
32,10.73323633049616,5,9
33,3.1815413846184626,7,10
34,3.181541384618466,5,6
35,10.733236330496148,5,9
36,9.257470930065525,3,9
37,2.1523278354364237,8,9
38,3.181541384618459,5,5
39,11.282378737184672,5,9
40,2.8291089397399496,6,8
41,2.057198777853417,10,5
42,2.1523278354364237,7,9
43,2.057198777853408,9,5
44,8.733660449875252,1,5
45,9.257470930065525,3,9
46,4.481925667608927,7,11
47,1.4593634854588764,5,10
48,2.829108939739946,5,8
49,2.1523278354364237,5,8
50,11.282378737184636,5,8
51,2.829108939739953,5,7
52,1.4593634854588835,7,11
53,4.481925667608927,7,10
54,11.282378737184658,5,8
55,2.057198777853401,3,5
56,2.829108939739946,5,8
57,2.057198777853408,7,4
58,8.89011474381994,5,9
59,3.181541384618466,5,6
60,8.890114743819934,5,9
61,1.2769430497765235,11,10
62,8.89011474381994,5,10
63,1.2769430497765235,9,9
64,2.8291089397399602,5,7
65,4.481925667608927,7,7
66,1.695747646510835,5,9
67,1.45936348545888,8,9
68,1.6957476465108314,3,11
69,10.289352440909319,0,7
70,2.152327835436397,9,7
71,10.289352440909301,0,7
72,3.1815413846184626,7,8
73,4.48192566760892,7,9
74,2.152327835436413,7,7
75,4.481925667608923,8,9
76,8.890114743819936,3,8
77,4.48192566760892,8,8
78,4.481925667608927,7,8
79,8.890114743819936,3,8
80,3.1815413846184697,8,8
81,2.829108939739948,6,6
82,3.5785543134407547,5,10
83,2.1523278354364095,2,7
84,1.4593634854588764,7,8
85,8.73366044987525,5,7
86,2.152327835436413,5,6
87,2.057198777853399,5,3
88,8.73366044987525,5,8
89,2.152327835436397,8,7
90,2.057198777853408,7,8
91,1.695747646510835,5,12
92,2.152327835436413,7,7
93,2.152327835436413,6,6
94,4.4819256676089125,5,8
95,2.1523278354363917,5,6
96,2.829108939739953,5,5
97,4.48192566760892,5,7
98,3.1815413846184626,5,7
99,2.152327835436413,8,7
100,1.695747646510835,3,8
101,3.5785543134407476,7,9
102,2.15232783543642,5,5
103,8.73366044987525,5,7
104,2.152327835436413,7,6
105,2.829108939739953,6,6
106,4.481925667608923,5,8
107,2.057198777853401,6,8
108,2.152327835436413,5,6
109,2.829108939739946,7,9
110,4.481925667608927,7,8
111,2.057198777853401,5,5
112,4.48192566760892,1,9
113,2.057198777853401,5,7
114,2.057198777853401,10,3
115,1.2769430497765235,12,8
116,2.829108939739946,6,5
117,2.057198777853401,9,2
118,3.1815413846184626,7,7
119,3.181541384618459,7,8
120,1.276943049776527,11,7
121,2.8291089397399496,5,4
122,2.829108939739953,5,5
123,8.733660449875252,3,6
124,1.695747646510835,3,11
125,1.6957476465108314,3,10
126,1.4593634854588764,5,10
127,1.4593634854588764,5,9
128,1.1995908018721906,11,5
129,1.6957476465108385,6,7
130,1.6957476465108385,5,9
131,4.481925667608905,8,5
132,2.152327835436406,9,5
133,1.6957476465108385,5,10
134,2.152327835436406,8,5
135,1.6957476465108385,5,6
136,4.481925667608927,8,7
137,2.152327835436406,8,5
138,3.5785543134407476,7,7
139,3.578554313440751,7,6
140,3.181541384618459,8,6
141,3.578554313440762,5,8
142,1.2769430497765235,5,8
143,4.481925667608927,3,7
144,2.057198777853401,5,5
145,4.481925667608927,5,6
146,2.8291089397399496,7,7
147,1.27694304977652,11,5
148,8.733660449875254,3,6
149,3.181541384618459,5,5
150,2.0571987778534044,8,6
151,3.578554313440751,5,7
152,4.48192566760893,5,5
153,1.2769430497765235,5,9
154,2.057198777853417,7,6
155,2.057198777853417,6,3
156,2.0571987778533973,5,3
157,2.057198777853408,5,3
158,3.1815413846184626,5,5
159,4.4819256676089125,8,6
160,3.578554313440737,5,8
161,3.5785543134407547,8,7
162,2.1523278354364024,5,5
163,2.1523278354364095,8,4
164,3.5785543134407494,5,7
165,2.152327835436399,5,3
166,2.1523278354363917,5,4
167,3.578554313440751,5,6
168,2.152327835436399,5,4
169,2.057198777853401,6,6
170,2.8291089397399496,8,7
171,3.578554313440751,6,8
172,4.481925667608905,8,6
173,4.481925667608927,7,6
174,3.1815413846184626,5,4
175,3.578554313440751,7,7
176,2.057198777853408,7,6
177,2.152327835436404,4,5
178,4.481925667608927,5,6
179,3.1815413846184626,8,5
180,3.1815413846184626,8,6
181,4.48192566760892,5,5
182,4.48192566760892,5,4
183,4.481925667608934,5,5
184,2.1523278354364095,8,4
185,2.0571987778533973,7,6
186,1.45936348545888,9,7
187,2.057198777853408,6,6
188,2.057198777853408,6,5
189,2.057198777853408,7,5
190,2.057198777853417,5,5
191,2.8291089397399425,7,7
192,1.45936348545888,7,6
193,2.8291089397399425,7,6
194,2.057198777853408,5,5
195,2.057198777853408,5,2
196,2.0571987778534044,5,4
197,2.8291089397399496,5,6
198,1.27694304977652,13,6
199,1.1995908018721906,13,6
200,1.3495396521062126,9,7
201,1.3495396521062126,7,6
202,1.695747646510835,5,9
203,3.5785543134407547,8,5
204,1.6957476465108385,4,8
205,3.5785543134407582,8,4
206,1.27694304977652,7,7
207,2.8291089397399567,8,5
208,1.3495396521062162,10,5
209,1.2769430497765235,7,8
210,1.4593634854588764,7,9
211,2.152327835436406,5,2
212,2.1523278354363917,5,3
213,1.45936348545888,7,10
214,1.276943049776527,6,6
215,2.0571987778534027,6,1
216,1.6957476465108314,5,9
217,1.45936348545888,7,9
218,1.695747646510835,5,8
219,1.3495396521062126,7,8
220,1.45936348545888,6,7
221,3.578554313440751,6,6
222,1.27694304977652,7,9
223,1.3495396521062126,6,8
224,2.1523278354364095,5,3
225,1.1995908018721906,13,3
226,2.057198777853408,5,3
227,2.0571987778534044,6,0
228,2.0571987778534027,7,4
229,1.3495396521062233,9,4
230,2.057198777853408,5,2
231,1.1995908018721906,7,8
232,2.0571987778534044,6,1
233,3.5785543134407547,6,6
234,1.4593634854588764,6,8
235,1.45936348545888,7,8
236,2.8291089397399496,5,3
237,1.27694304977652,12,8
238,1.1995908018721906,14,4
239,2.8291089397399425,5,4
240,1.1995908018721906,7,7
241,1.3495396521062126,8,9
242,1.2769430497765235,6,7
243,1.2769430497765235,7,8
244,1.45936348545888,8,9
245,1.3495396521062126,7,9
246,1.45936348545888,6,8
247,1.27694304977652,14,4
248,2.057198777853406,5,3
249,2.057198777853417,5,4
250,2.057198777853406,8,4
251,3.578554313440751,5,4
252,2.057198777853401,7,4
253,3.5785543134407476,5,5
254,1.27694304977652,13,3
255,3.5785543134407582,8,5
256,2.0571987778534044,7,3
257,1.4593634854588835,10,5
258,2.8291089397399496,5,4
259,3.578554313440751,5,4
260,2.829108939739953,8,4
261,2.829108939739953,8,5
262,1.1995908018721906,12,8
263,3.5785543134407476,5,4
264,1.1995908018721906,10,7
265,3.578554313440751,5,3
266,3.5785543134407547,5,5
267,2.057198777853401,8,3
268,1.27694304977652,10,7
269,2.057198777853401,8,4
270,1.4593634854588764,9,4
271,3.578554313440751,6,5
272,2.0571987778534027,5,2
273,1.1995908018721906,6,7
274,2.057198777853401,5,2
275,1.45936348545888,6,8
276,1.1995908018721906,8,6
277,1.6957476465108314,3,7
278,2.057198777853401,5,1
279,1.1995908018721906,6,6
280,1.45936348545888,8,8
281,1.3495396521062126,8,7
282,1.1995908018721906,7,7
283,1.3495396521062126,9,7
284,1.6957476465108385,3,8
285,1.27694304977652,8,7
286,1.3495396521062126,6,8
287,1.3495396521062126,6,7
288,1.3495396521062055,8,6
289,1.1995908018721977,12,5
290,1.27694304977652,8,6
291,1.199590801872187,8,5
292,1.45936348545888,7,8
293,1.4593634854588764,7,9
294,1.27694304977652,13,6
295,1.3495396521062126,8,6
296,1.1995908018721906,13,6
297,1.2769430497765164,12,5
298,1.2769430497765235,8,5
299,1.2769430497765235,7,8
300,1.45936348545888,7,7
301,1.45936348545888,8,7
302,1.276943049776527,8,6
303,1.1995908018721906,7,6
304,1.3495396521062126,7,8
305,1.4593634854588764,9,7
306,1.45936348545888,7,8
307,1.2769430497765235,7,7
308,1.2769430497765235,7,7
309,1.27694304977652,6,6
310,1.4593634854588835,8,7
311,1.45936348545888,8,6
312,1.45936348545888,8,6
313,1.45936348545888,6,7
314,1.27694304977652,6,7
315,1.3495396521062162,7,7
316,1.27694304977652,7,6
317,1.3495396521062126,7,6
318,1.199590801872187,7,4
319,1.3495396521062126,7,5
320,1.199590801872187,7,5
321,1.3495396521062126,8,5
322,1.1995908018721835,8,5
323,1.3495396521062126,8,6
324,1.1995908018721977,8,4
325,1.2769430497765164,7,4
326,1.4593634854588835,8,6
327,1.459363485458887,7,5
328,1.276943049776527,8,5
329,1.45936348545888,7,6
330,1.27694304977652,8,4
331,1.45936348545888,8,7
332,1.27694304977652,7,5
333,1.4593634854588835,8,5
334,1.27694304977652,8,5
335,1.4593634854588764,8,6
