1,11.975556392391262,0
2,10.445698595529148,0
3,3.1815413846184626,3
4,11.282627977735185,0
5,11.282627977735164,0
6,3.181541384618459,3
7,8.890114743819932,0
8,3.1815413846184555,3
9,3.1815413846184644,4
10,3.1815413846184626,3
11,9.257470930065526,1
12,9.257470930065526,1
13,9.257470930065526,0
14,3.7030556358956375,0
15,9.257470930065523,0
16,3.7030556358956446,0
17,8.258248296133004,0
18,3.1815413846184697,4
19,2.8291089397399496,3
20,3.181541384618461,4
21,10.445698595529148,0
22,3.1815413846184626,4
23,2.057198777853408,5
24,11.60473241538992,0
25,10.445698595529148,0
26,11.604732415389938,0
27,11.589712518489184,0
28,8.890114743819936,2
29,9.257470930065526,1
30,9.257470930065525,1
31,8.890114743819936,2
32,3.0867910937609935,0
33,8.89011474381994,0
34,2.1523278354364095,3
35,3.7030556358956375,0
36,1.45936348545888,3
37,2.829108939739946,4
38,2.057198777853399,6
39,3.1815413846184626,3
40,3.1815413846184697,3
41,9.257470930065523,0
42,10.733236330496142,1
43,10.733236330496164,1
44,3.0867910937609935,0
45,3.7030556358956375,0
46,8.258248296132999,2
47,8.890114743819938,0
48,8.89011474381994,0
49,3.7030556358956446,0
50,2.829108939739946,3
51,10.44569859552914,0
52,9.257470930065523,0
53,3.7030556358956375,0
54,2.057198777853415,5
55,4.481925667608923,3
56,1.4593634854588835,3
57,2.829108939739953,3
58,4.481925667608927,3
59,2.1523278354364095,4
60,10.445698595529148,0
61,8.258248296133,2
62,10.445698595529148,0
63,1.2769430497765235,3
64,2.829108939739946,3
65,1.2769430497765235,3
66,2.829108939739953,3
67,2.057198777853401,5
68,2.057198777853401,5
69,3.1815413846184626,4
70,2.0571987778533973,6
71,8.890114743819938,1
72,10.28935244090933,1
73,1.695747646510835,0
74,3.5785543134407582,3
75,3.0867910937609935,0
76,3.0867910937609935,0
77,2.057198777853422,6
78,2.057198777853422,6
79,2.829108939739948,4
80,3.1815413846184626,3
81,1.4593634854588728,4
82,8.258248296132999,0
83,10.289352440909305,1
84,2.1523278354364166,4
85,8.890114743819936,1
86,2.8291089397399514,4
87,1.6957476465108297,0
88,3.0867910937609935,0
89,3.0867910937609935,0
90,4.481925667608916,3
91,3.7030556358956446,1
92,1.276943049776527,4
93,3.7030556358956375,1
94,3.7030556358956446,1
95,8.258248296133003,0
96,3.1815413846184626,3
97,2.152327835436413,3
98,3.7030556358956375,1
99,3.0867910937609864,3
100,4.4819256676089285,4
101,4.481925667608927,3
102,1.4593634854588835,4
103,1.6957476465108368,1
104,2.1523278354364166,3
105,2.1523278354364024,5
106,2.1523278354364024,4
107,8.258248296132999,0
108,4.481925667608927,4
109,2.152327835436413,4
110,3.181541384618461,4
111,2.152327835436413,4
112,2.829108939739953,4
113,4.481925667608916,3
114,3.7030556358956446,0
115,2.829108939739953,4
116,1.695747646510835,1
117,4.481925667608927,3
118,3.7030556358956375,0
119,2.057198777853408,3
120,3.5785543134407476,3
121,3.7030556358956446,0
122,2.152327835436413,3
123,4.481925667608927,3
124,3.7030556358956446,0
125,2.829108939739946,3
126,1.2769430497765253,4
127,3.7030556358956375,0
128,3.1815413846184626,3
129,2.057198777853408,4
130,2.829108939739946,3
131,3.7030556358956446,0
132,2.829108939739953,3
133,3.1815413846184697,3
134,2.829108939739953,3
135,4.481925667608927,3
136,3.1815413846184626,3
137,3.0867910937609935,0
138,3.0867910937609935,0
139,3.5785543134407547,3
140,8.258248296132999,1
141,3.578554313440744,3
142,3.0867910937609935,1
143,1.695747646510842,0
144,4.48192566760892,4
145,3.7030556358956446,2
146,2.1523278354364024,4
147,1.695747646510835,0
148,1.6957476465108368,0
149,4.481925667608916,4
150,1.6957476465108368,0
151,3.5785543134407547,4
152,3.7030556358956446,2
153,3.0867910937609793,4
154,1.3495396521062162,5
155,1.3495396521062109,5
156,3.578554313440751,3
157,8.258248296132999,1
158,3.181541384618466,4
159,3.7030556358956446,1
160,2.1523278354364024,5
161,3.181541384618459,4
162,1.1995908018721906,5
163,3.7030556358956446,1
164,2.0571987778534027,4
165,3.7030556358956375,3
166,2.829108939739946,4
167,3.0867910937609864,0
168,2.057198777853401,4
169,1.4593634854588835,3
170,3.0867910937609864,0
171,1.27694304977652,3
172,3.0867910937609935,0
173,2.829108939739953,4
174,3.5785543134407476,3
175,1.6957476465108368,2
176,1.695747646510835,2
177,3.7030556358956446,1
178,3.7030556358956375,1
179,1.4593634854588782,5
180,3.7030556358956446,2
181,4.481925667608927,4
182,1.45936348545888,3
183,3.1815413846184697,4
184,2.057198777853401,4
185,2.152327835436399,5
186,3.1815413846184626,4
187,3.7030556358956446,3
188,3.0867910937609935,1
189,2.152327835436399,4
190,2.152327835436399,5
191,2.829108939739946,4
192,3.0867910937609935,1
193,2.0571987778534186,3
194,3.578554313440751,3
195,2.829108939739946,3
196,3.0867910937609935,1
197,1.1995908018721906,5
198,2.1523278354364095,3
199,3.7030556358956375,2
200,2.829108939739939,3
201,3.1815413846184626,3
202,2.1523278354364095,4
203,2.829108939739939,3
204,1.4593634854588782,5
205,2.057198777853401,4
206,1.2769430497765182,5
207,2.057198777853415,5
208,3.0867910937609864,0
209,2.057198777853399,5
210,2.829108939739946,3
211,4.481925667608927,4
212,4.4819256676089125,4
213,2.1523278354364095,5
214,3.5785543134407582,4
215,3.1815413846184555,4
216,3.5785543134407476,3
217,2.8291089397399496,4
218,2.0571987778534027,3
219,4.4819256676089125,4
220,1.2769430497765235,3
221,2.057198777853415,4
222,2.0571987778534027,3
223,2.152327835436406,4
224,1.2769430497765217,5
225,3.578554313440753,3
226,2.057198777853415,3
227,3.578554313440753,3
228,2.057198777853406,4
229,1.6957476465108368,0
230,1.27694304977652,6
231,1.2769430497765217,4
232,1.2769430497765235,4
233,1.6957476465108368,0
234,3.0867910937609935,2
235,3.0867910937609935,1
236,1.2769430497765182,3
237,1.6957476465108368,1
238,2.057198777853408,4
239,3.5785543134407476,4
240,1.2769430497765182,4
241,3.7030556358956375,4
242,2.057198777853417,5
243,3.5785543134407547,4
244,3.0867910937609935,3
245,1.3495396521062162,3
246,2.1523278354364166,6
247,2.8291089397399602,4
248,1.4593634854588817,6
249,3.0867910937609935,3
250,1.3495396521062126,4
251,1.4593634854588764,3
252,1.3495396521062109,6
253,1.4593634854588782,6
254,2.057198777853422,6
255,3.5785543134407547,4
256,3.7030556358956375,4
257,3.0867910937609793,1
258,3.1815413846184555,4
259,1.695747646510835,1
260,1.4593634854588782,3
261,2.1523278354364166,5
262,1.27694304977652,3
263,1.3495396521062162,6
264,2.829108939739953,4
265,1.4593634854588782,3
266,1.4593634854588764,3
267,2.057198777853417,3
268,2.057198777853422,5
269,1.4593634854588782,4
270,1.1995908018721906,6
271,1.459363485458887,4
272,3.0867910937609935,2
273,3.0867910937609864,1
274,1.4593634854588764,4
275,1.1995908018721888,6
276,3.578554313440762,4
277,3.7030556358956375,3
278,1.3495396521062126,3
279,1.3495396521062126,4
280,3.0867910937609935,3
281,1.2769430497765217,6
282,3.0867910937609953,2
283,2.057198777853408,5
284,3.7030556358956375,3
285,2.1523278354364077,5
286,3.0867910937609935,2
287,2.1523278354364095,5
288,2.8291089397399496,4
289,3.5785543134407476,4
290,1.2769430497765217,3
291,1.1995908018721906,3
292,2.057198777853406,5
293,2.1523278354364095,5
294,1.2769430497765253,4
295,2.1523278354364095,4
296,2.057198777853422,4
297,3.0867910937609935,3
298,2.829108939739946,4
299,3.0867910937609864,1
300,2.057198777853415,4
301,2.8291089397399514,3
302,2.057198777853408,4
303,1.27694304977652,3
304,1.1995908018721906,3
305,3.0867910937609935,3
306,2.1523278354364077,3
307,2.1523278354364095,3
308,1.1995908018721906,4
309,2.057198777853415,5
310,1.4593634854588728,4
311,2.057198777853422,5
312,2.057198777853408,5
313,2.829108939739953,3
314,3.7030556358956375,3
315,3.1815413846184537,3
316,1.1995908018721906,4
317,2.1523278354364077,4
318,2.057198777853399,4
319,3.5785543134407476,4
320,2.829108939739946,3
321,2.1523278354364095,4
322,3.7030556358956375,3
323,2.057198777853417,3
324,3.578554313440751,4
325,2.1523278354364095,3
326,3.1815413846184555,3
327,3.5785543134407547,4
328,2.1523278354364095,4
329,2.057198777853415,4
330,3.578554313440753,3
331,3.5785543134407476,3
332,2.057198777853415,3
333,3.578554313440753,3
334,3.578554313440753,3
335,3.0867910937609935,4
336,2.057198777853401,6
337,2.057198777853401,6
338,1.4593634854588835,4
339,3.0867910937609935,4
340,1.2769430497765235,4
341,1.6957476465108385,1
342,2.057198777853401,5
343,3.703055635895648,4
344,2.057198777853415,5
345,1.1995908018721906,3
346,3.7030556358956375,4
347,1.27694304977652,4
348,1.1995908018721906,5
349,1.3495396521062126,4
350,1.6957476465108332,1
351,1.3495396521062126,4
352,2.1523278354364166,5
353,1.4593634854588817,5
354,1.4593634854588764,4
355,1.4593634854588728,4
356,1.3495396521062162,5
357,1.1995908018721977,5
358,1.1995908018721906,3
359,1.1995908018721977,4
360,1.45936348545888,4
361,1.1995908018721906,4
362,1.3495396521062037,4
363,1.1995908018721906,4
364,1.1995908018721906,4
365,1.3495396521062162,5
366,2.0571987778534044,6
367,2.152327835436399,6
368,3.0867910937609864,4
369,1.2769430497765217,4
370,1.2769430497765182,4
371,2.829108939739953,4
372,2.1523278354364184,6
373,3.0867910937609864,4
374,1.459363485458871,5
375,1.45936348545888,4
376,3.7030556358956375,4
377,2.152327835436406,4
378,1.2769430497765182,3
379,1.2769430497765182,3
380,3.181541384618459,4
381,3.0867910937609935,4
382,2.829108939739948,4
383,2.057198777853417,4
384,2.057198777853408,4
385,1.3495396521062126,4
386,2.1523278354364166,4
387,2.829108939739953,4
388,1.3495396521062126,3
389,1.27694304977652,5
390,2.0571987778534098,5
391,1.4593634854588764,3
392,1.2769430497765182,3
393,2.1523278354364237,6
394,2.152327835436406,5
395,2.1523278354364095,4
396,2.152327835436406,5
397,3.7030556358956552,4
398,1.4593634854588853,3
399,3.1815413846184697,4
400,3.5785543134407582,4
401,1.2769430497765164,4
402,1.4593634854588782,4
403,1.3495396521062126,3
404,2.057198777853392,4
405,1.2769430497765129,5
406,1.2769430497765217,3
407,1.4593634854588782,3
408,1.2769430497765217,4
409,3.5785543134407547,4
410,3.5785543134407582,4
411,3.5785543134407547,4
412,1.4593634854588782,3
413,1.3495396521062162,5
414,1.3495396521062126,5
415,1.1995908018721853,5
416,1.199590801872187,5
